id,price
354,477102.22
355,847098.8
356,154418.69
357,287559.97
358,813479.5
359,394801.1
360,543215.7
361,562829.3
362,675097.06
363,570358.94
364,606441.3
365,831904.3
366,287144.8
367,220669.25
368,359395.88
369,511066.4
370,286174.4
371,543474.5
372,266647.0
373,459981.4
374,367163.75
375,217023.75
376,900968.2
377,368775.66
378,451367.12
379,551543.6
380,1066215.4
381,586032.25
382,563833.2
383,222902.38
384,359874.16
385,401648.28
386,313746.34
387,576629.94
388,362662.25
389,282149.25
390,406571.9
391,717199.2
392,326947.22
393,500713.53
394,363799.53
395,429494.62
396,1499382.1
397,1696090.6
398,627095.44
399,461713.22
400,653766.56
401,194394.19
402,737581.2
403,462007.97
404,615572.4
405,323268.6
406,499586.9
407,365365.66
408,898059.44
409,1095382.9
410,270285.03
411,394840.78
412,587712.44
413,697394.6
414,1102796.8
415,390018.22
416,651600.25
417,1188052.4
418,1067797.4
419,491043.78
420,464020.47
421,208689.88
422,250902.3
423,553430.06
424,388747.6
425,229890.38
426,440191.47
427,1314459.9
428,451011.72
429,493135.66
430,384871.5
431,226387.75
432,498893.16
433,694891.8
434,373878.5
435,185595.73
436,249078.0
437,991679.8
438,189448.25
439,739313.06
440,470813.22
441,306979.38
442,458190.66
443,352371.0
444,303976.56
445,1123014.4
446,413158.84
447,565706.06
448,344687.5
449,481398.4
450,333376.38
451,255828.83
452,277767.4
453,274981.16
454,324344.4
455,1366222.2
456,514012.9
457,305294.53
458,321018.16
459,418548.72
460,436265.75
461,766066.3
462,329096.03
463,542058.0
464,413382.4
465,415471.22
466,616566.8
467,554323.7
468,455320.47
469,2741505.0
470,474859.88
471,616551.44
472,416884.0
473,401465.1
474,685133.7
475,350452.62
476,309779.28
477,768813.2
478,841212.7
479,415122.84
480,1539757.9
481,207142.7
482,600916.8
483,672893.2
484,2305567.0
485,710629.3
486,351410.84
487,542164.25
488,367463.6
489,948245.56
490,454963.75
491,477076.5
492,1143582.6
493,611146.5
494,596429.44
495,711645.3
496,323177.03
497,1086770.6
498,346303.56
499,233947.38
500,265202.6
501,765887.25
502,396944.6
503,567334.06
504,1109897.2
505,344403.6
506,489632.9
507,820751.5
508,536404.1
509,1035564.3
510,210141.25
511,495941.0
512,509682.62
513,263157.12
514,561200.44
515,347442.72
516,1213841.9
517,682695.94
518,334778.6
519,578523.44
520,416144.25
521,638490.8
522,654640.8
523,246560.7
524,371031.12
525,321699.22
526,630064.06
527,322595.62
528,255396.77
529,453245.0
530,414776.28
531,635278.2
532,603776.8
533,449688.75
534,813537.94
535,209808.05
536,589437.5
537,526441.44
538,418387.66
539,320494.78
540,908460.25
541,384466.1
542,676409.8
543,385902.6
544,249640.95
545,952171.7
546,575459.3
547,974272.5
548,225744.25
549,557552.3
550,326198.9
551,1032811.5
552,882545.94
553,867414.2
554,456683.62
555,405264.78
556,293877.22
557,339394.5
558,991145.8
559,233289.64
560,227150.14
561,224254.3
562,357788.72
563,679753.56
564,444422.22
565,271759.03
566,1177591.6
567,202094.2
568,473412.16
569,176588.05
570,1179128.0
571,228489.0
572,1054384.4
573,654830.2
574,639086.56
575,440175.34
576,1012633.8
577,844529.2
578,272844.97
579,327627.03
580,674473.44
581,313912.62
582,516211.97
583,1405587.6
584,765815.2
585,976992.5
586,515960.25
587,653496.56
588,458290.9
589,1927164.0
590,532971.25
591,281011.9
592,1025857.0
593,472973.4
594,390335.1
595,430673.1
596,1282660.2
597,340200.8
598,565112.7
599,280098.84
600,329240.62
601,190186.83
602,269794.97
603,513334.53
604,1451397.4
605,249391.88
606,622999.44
607,371950.78
608,187193.11
609,564110.8
610,369350.53
611,770338.44
612,628333.06
613,1046365.5
614,309292.6
615,494908.4
616,296660.84
617,1479264.0
618,198989.75
619,613142.9
620,479226.78
621,327971.88
622,363002.72
623,433705.66
624,552657.06
625,382049.12
626,252930.7
627,724480.25
628,518121.84
629,712362.44
630,268326.53
631,361560.62
632,488078.4
633,423655.34
634,385994.25
635,1114158.1
636,526918.9
637,270295.03
638,421112.4
639,512042.6
640,1045676.2
641,1059963.5
642,418429.0
643,405798.97
644,1578299.9
645,491160.1
646,800403.8
647,1484834.6
648,235209.83
649,287234.88
650,375623.72
651,535638.6
652,201703.52
653,480810.25
654,930246.94
655,870273.75
656,237433.08
657,288771.3
658,420939.5
659,380098.75
660,347376.03
661,312640.22
662,252008.05
663,350104.53
664,1315471.4
665,630489.06
666,421413.84
667,1209426.1
668,316338.72
669,672407.44
670,325802.2
671,617064.9
672,587854.06
673,172150.67
674,393887.53
675,358353.12
676,701593.06
677,315602.03
678,319519.34
679,301649.78
680,252762.06
681,477682.38
682,479458.84
683,361748.0
684,403117.97
685,275495.44
686,625057.8
687,580892.2
688,963087.8
689,459772.9
690,457147.53
691,667863.2
692,728869.2
693,479680.4
694,371779.5
695,314499.88
696,593357.56
697,653019.5
698,249812.19
699,843699.75
700,239207.19
701,493976.03
702,545607.25
703,344027.4
704,498371.16
705,533263.2
706,199994.12
707,250857.52
708,289530.25
709,482116.75
710,487203.6
711,261168.75
712,274059.72
713,613464.7
714,2184415.0
715,376105.38
716,420729.5
717,504184.1
718,390978.78
719,279694.1
720,224657.3
721,541218.06
722,290972.12
723,622172.2
724,323910.9
725,389166.25
726,815193.94
727,688759.5
728,509655.84
729,449174.75
730,751625.3
731,381005.34
732,210939.64
733,435259.6
734,365740.88
735,298884.72
736,567949.06
737,464623.66
738,337420.28
739,506676.84
740,596195.0
741,581980.7
742,251733.5
743,389230.66
744,197354.3
745,192225.81
746,244106.14
747,410809.28
748,311094.03
749,330101.5
750,453509.12
751,481933.47
752,532173.94
753,633781.44
754,358510.34
755,213466.88
756,188775.55
757,552505.2
758,533719.5
759,543568.7
760,646961.25
761,410977.84
762,411274.62
763,193538.61
764,630762.4
765,640817.8
766,209250.0
767,226419.48
768,1263825.6
769,989021.7
770,289186.28
771,288921.9
772,463608.38
773,704509.2
774,1199706.1
775,426662.38
776,755697.5
777,295308.84
778,307465.0
779,632638.3
780,401760.25
781,1080476.4
782,486847.03
783,347373.84
784,874416.2
785,206615.48
786,469074.53
787,716192.75
788,665673.06
789,295333.12
790,453910.6
791,478199.78
792,390235.4
793,246242.83
794,344643.6
795,470931.25
796,251619.73
797,300931.16
798,559085.8
799,339437.7
800,529953.7
801,510298.03
802,229437.0
803,449281.66
804,439800.5
805,327118.03
806,725388.44
807,276464.38
808,534720.75
809,475165.84
810,812299.44
811,454813.4
812,339151.25
813,408356.6
814,310380.84
815,1043289.25
816,599032.2
817,274473.62
818,764441.56
819,323896.56
820,545211.0
821,840632.06
822,460217.1
823,336839.1
824,285165.4
825,570551.25
826,534583.94
827,273228.88
828,1339343.8
829,252124.75
830,615540.06
831,492370.38
832,271436.0
833,576094.44
834,317133.47
835,238085.12
836,1326385.5
837,691676.2
838,611487.9
839,565742.75
840,402310.9
841,329692.66
842,185289.08
843,650146.0
844,394903.72
845,523757.16
846,1076404.4
847,429283.47
848,316424.72
849,1221498.4
850,640380.4
851,1479231.4
852,649254.4
853,295209.84
854,439802.22
855,442425.12
856,379204.78
857,306890.12
858,287866.47
859,257995.0
860,623078.56
861,778872.3
862,442484.5
863,1138098.4
864,212161.3
865,971434.56
866,342043.03
867,411265.84
868,1695234.4
869,806554.56
870,630361.56
871,302311.84
872,215206.19
873,232149.17
874,277952.0
875,281013.78
876,382080.25
877,474155.28
878,379305.78
879,252500.86
880,758575.25
881,621890.56
882,377649.6
883,625234.8
884,292752.22
885,920334.7
886,465882.97
887,545432.44
888,372780.34
889,508713.88
890,500204.03
891,238166.67
892,700252.7
893,224089.45
894,361510.62
895,1257810.1
896,383534.84
897,849366.8
898,806583.56
899,479058.4
900,613740.7
901,848037.44
902,439487.47
903,307797.47
904,1369684.2
905,432550.62
906,276615.53
907,755845.25
908,830023.5
909,644364.7
910,856336.75
911,816393.3
912,376031.5
913,750150.3
914,695416.56
915,307470.22
916,376041.78
917,588180.3
918,459114.53
919,592382.7
920,266458.0
921,403224.5
922,287828.97
923,818494.75
924,420649.62
925,632266.2
926,577308.4
927,623585.3
928,310241.75
929,482687.66
930,515607.84
931,662350.25
932,363702.88
933,224602.17
934,386771.22
935,885011.75
936,645358.2
937,459752.1
938,429217.75
939,389477.5
940,315412.75
941,695855.8
942,294684.38
943,483665.34
944,394727.4
945,621853.2
946,806717.7
947,510050.75
948,758599.56
949,232761.23
950,743512.56
951,354420.6
952,413665.0
953,378021.1
954,364282.12
955,442576.1
956,458867.6
957,421605.72
958,900621.0
959,587231.75
960,449358.66
961,418466.03
962,322066.12
963,246604.25
964,219209.39
965,563865.06
966,207835.12
967,547103.56
968,533242.6
969,467106.66
970,4325123.5
971,343588.7
972,359272.9
973,216045.88
974,673464.7
975,370657.16
976,591176.7
977,166228.02
978,313396.4
979,798473.0
980,423493.75
981,435913.03
982,335133.28
983,638550.9
984,396533.53
985,190014.89
986,646531.56
987,437625.72
988,238423.44
989,814442.25
990,3219812.8
991,894273.7
992,303054.6
993,394355.1
994,402327.0
995,340538.03
996,750379.06
997,305529.84
998,229009.45
999,615124.0
1000,533861.6
1001,429507.38
1002,914937.7
1003,374885.4
1004,533907.2
1005,503538.75
1006,646440.5
1007,632742.2
1008,383828.75
1009,555961.2
1010,383425.34
1011,507166.88
1012,619287.3
1013,363337.6
1014,493313.6
1015,438872.22
1016,323337.84
1017,326065.53
1018,619473.44
1019,672722.1
1020,740886.3
1021,444938.78
1022,1058738.9
1023,690472.56
1024,1106786.6
1025,1000364.7
1026,225794.36
1027,361899.0
1028,291059.53
1029,586302.2
1030,605377.94
1031,345889.84
1032,683297.2
1033,302328.72
1034,368751.84
1035,360619.6
1036,587010.56
1037,638918.44
1038,223194.39
1039,185530.08
1040,1083072.1
1041,557360.3
1042,326579.97
1043,1129768.9
1044,355048.53
1045,768949.7
1046,217828.3
1047,640160.8
1048,564617.5
1049,315156.28
1050,212215.92
1051,2600757.2
1052,550962.25
1053,585922.3
1054,382280.16
1055,1252317.1
1056,528731.94
1057,525143.4
1058,286837.16
1059,542425.94
1060,817302.94
1061,399084.25
1062,412569.0
1063,279803.03
1064,304575.97
1065,503736.25
1066,606646.2
1067,484179.66
1068,563414.3
1069,336002.03
1070,282059.38
1071,313987.2
1072,218330.7
1073,704394.25
1074,728886.2
1075,436118.62
1076,412885.25
1077,756181.5
1078,613242.8
1079,407715.03
1080,410338.0
1081,1223275.5
1082,550555.44
1083,838531.5
1084,467575.4
1085,245899.38
1086,299365.34
1087,610090.2
1088,482043.4
1089,580028.94
1090,502036.9
1091,345552.16
1092,312039.16
1093,235248.3
1094,176740.12
1095,1644379.0
1096,275638.1
1097,429479.88
1098,298573.25
1099,442117.84
1100,588515.2
1101,580170.06
1102,539617.56
1103,665163.75
1104,358452.12
1105,226262.3
1106,231239.62
1107,566369.7
1108,448438.0
1109,976053.8
1110,552601.3
1111,626507.25
1112,540608.56
1113,288310.78
1114,255752.23
1115,529825.94
1116,285857.88
1117,441859.47
1118,520775.75
1119,371802.47
1120,172753.64
1121,302904.12
1122,598309.2
1123,286326.94
1124,472116.34
1125,370911.38
1126,576093.0
1127,698519.94
1128,465983.34
1129,1259007.4
1130,315233.12
1131,414188.6
1132,725653.7
1133,385481.88
1134,376044.1
1135,410690.0
1136,458784.66
1137,325530.66
1138,417731.75
1139,497926.34
1140,628781.7
1141,649734.7
1142,995267.0
1143,228012.25
1144,312707.25
1145,1045902.56
1146,479906.0
1147,401250.12
1148,1411759.9
1149,321219.6
1150,656775.3
1151,569149.5
1152,370809.1
1153,354202.6
1154,594220.0
1155,1254371.6
1156,571927.06
1157,570102.9
1158,327037.1
1159,569622.5
1160,442844.03
1161,358053.28
1162,317679.62
1163,401094.0
1164,271169.4
1165,239332.25
1166,334747.28
1167,1179852.8
1168,345347.22
1169,475547.88
1170,2369963.8
1171,556564.25
1172,1149938.5
1173,280973.47
1174,220700.77
1175,223363.95
1176,326187.16
1177,299076.12
1178,255510.33
1179,292886.2
1180,720991.2
1181,278625.5
1182,436073.25
1183,367832.53
1184,444070.22
1185,367833.03
1186,207703.02
1187,430357.25
1188,568539.8
1189,443315.12
1190,322209.06
1191,560078.0
1192,226128.23
1193,673087.94
1194,816846.25
1195,635240.25
1196,467363.84
1197,230040.83
1198,250247.38
1199,277701.03
1200,716299.3
1201,400495.62
1202,1025299.2
1203,360533.53
1204,728813.8
1205,527840.44
1206,252565.3
1207,327518.66
1208,311143.72
1209,1485500.4
1210,716956.0
1211,555143.06
1212,475464.1
1213,209150.33
1214,301009.4
1215,817622.06
1216,682936.75
1217,904109.5
1218,483068.03
1219,461420.34
1220,486304.78
1221,493315.16
1222,265345.62
1223,611583.3
1224,241787.45
1225,353601.75
1226,1088587.4
1227,465687.53
1228,274503.66
1229,925753.7
1230,535879.06
1231,392062.03
1232,840903.5
1233,499755.4
1234,402331.5
1235,413740.84
1236,307930.1
1237,312821.25
1238,583535.94
1239,606188.3
1240,487145.4
1241,325792.66
1242,551177.94
1243,282146.4
1244,231347.17
1245,352084.84
1246,728959.2
1247,726352.56
1248,244394.11
1249,258106.73
1250,1454197.1
1251,784758.2
1252,681179.3
1253,675940.3
1254,391422.5
1255,630704.25
1256,694121.2
1257,1168326.4
1258,1811463.4
1259,501211.03
1260,396664.78
1261,320836.22
1262,1631892.5
1263,257509.14
1264,471081.78
1265,370177.1
1266,242024.2
1267,439051.62
1268,357470.12
1269,689992.6
1270,258428.62
1271,771012.8
1272,352919.47
1273,412487.9
1274,441647.34
1275,618641.1
1276,758643.0
1277,347419.28
1278,368226.38
1279,668881.06
1280,718791.3
1281,357574.38
1282,632572.06
1283,720275.44
1284,289287.75
1285,682480.94
1286,381603.1
1287,452105.6
1288,814957.75
1289,284915.9
1290,305733.75
1291,268433.34
1292,144087.2
1293,215982.58
1294,1088530.8
1295,734731.56
1296,311216.34
1297,529911.25
1298,506930.4
1299,372972.97
1300,363651.72
1301,367763.0
1302,430042.78
1303,511634.62
1304,605843.2
1305,370828.75
1306,201258.81
1307,546666.94
1308,754383.25
1309,437259.5
1310,904250.8
1311,1112844.9
1312,426431.16
1313,184425.3
1314,360395.6
1315,1181506.9
1316,445318.38
1317,433825.16
1318,581692.3
1319,290872.9
1320,788108.0
1321,399312.6
1322,391318.22
1323,275871.47
1324,499807.0
1325,455035.1
1326,738415.5
1327,411421.34
1328,570899.5
1329,824071.8
1330,1419338.0
1331,239019.52
1332,466094.28
1333,486715.9
1334,367453.28
1335,374030.25
1336,782306.0
1337,2299190.0
1338,446871.12
1339,855981.2
1340,287744.4
1341,307317.34
1342,297757.0
1343,288037.97
1344,640695.56
1345,261143.86
1346,198367.94
1347,559505.0
1348,447343.16
1349,263589.4
1350,641348.3
1351,410097.16
1352,496590.22
1353,252548.69
1354,623020.06
1355,584418.94
1356,401796.62
1357,404791.75
1358,192838.7
1359,263356.97
1360,559765.06
1361,855960.44
1362,348499.4
1363,386841.66
1364,512876.22
1365,869757.2
1366,384989.47
1367,474945.16
1368,204063.61
1369,391908.78
1370,280662.03
1371,552806.3
1372,641250.94
1373,354944.66
1374,431927.9
1375,585559.56
1376,468869.62
1377,260501.95
1378,724553.06
1379,623365.6
1380,371275.66
1381,310994.47
1382,614104.06
1383,266341.16
1384,1581513.6
1385,445268.9
1386,332822.53
1387,481974.1
1388,390133.34
1389,556578.4
1390,296326.62
1391,432990.22
1392,512071.78
1393,421945.75
1394,344866.44
1395,376796.84
1396,232874.17
1397,284438.6
1398,647451.0
1399,190503.12
1400,417446.38
1401,426755.78
1402,251501.95
1403,516868.66
1404,434023.25
1405,353411.6
1406,335669.84
1407,859121.44
1408,236509.98
1409,374160.4
1410,1036940.0
1411,394940.6
1412,403129.6
1413,308312.62
1414,475365.16
1415,389588.75
1416,236480.39
1417,647422.56
1418,375117.38
1419,519115.16
1420,766062.3
1421,455499.1
1422,384448.78
1423,349062.97
1424,382207.9
1425,225421.0
1426,495399.12
1427,442738.6
1428,659407.1
1429,455249.78
1430,299947.6
1431,466670.66
1432,528370.8
1433,323214.1
1434,310874.78
1435,333740.4
1436,458547.97
1437,293347.56
1438,276546.34
1439,443681.25
1440,303480.62
1441,230509.0
1442,530128.56
1443,415564.5
1444,291605.7
1445,211964.64
1446,365384.88
1447,384480.1
1448,393478.5
1449,226952.52
1450,1171553.4
1451,335604.28
1452,821534.56
1453,467920.0
1454,1468818.1
1455,293721.47
1456,258692.19
1457,1131318.1
1458,587079.6
1459,445736.16
1460,329637.38
1461,713469.3
1462,338242.34
1463,463372.22
1464,230924.67
1465,1016994.3
1466,233125.62
1467,462032.72
1468,1457921.5
1469,375958.5
1470,192997.52
1471,571370.75
1472,219032.08
1473,291273.34
1474,612241.44
1475,505989.66
1476,570647.0
1477,1238467.1
1478,517559.16
1479,945361.8
1480,454533.53
1481,718432.3
1482,488588.03
1483,515063.1
1484,288977.84
1485,755817.06
1486,546171.5
1487,338798.53
1488,363573.28
1489,439510.84
1490,285953.5
1491,316860.47
1492,368749.84
1493,486450.47
1494,364345.4
1495,354927.12
1496,501631.1
1497,549538.2
1498,416397.5
1499,687213.25
1500,490022.9
1501,594364.6
1502,612275.94
1503,426663.12
1504,208708.0
1505,256084.81
1506,343859.12
1507,356670.12
1508,998402.25
1509,540922.56
1510,941857.94
1511,399720.28
1512,389326.1
1513,2223203.2
1514,1029362.06
1515,621234.56
1516,569838.56
1517,553554.56
1518,335646.53
1519,295835.66
1520,451348.72
1521,388000.5
1522,1674902.4
1523,558531.8
1524,286721.44
1525,242564.52
1526,401821.16
1527,421850.78
1528,320974.84
1529,1202816.1
1530,926513.56
1531,261660.83
1532,610516.8
1533,377393.75
1534,335090.9
1535,579751.1
1536,360097.12
1537,610544.1
1538,361071.75
1539,546990.8
1540,479250.66
1541,348410.0
1542,360494.72
1543,304638.47
1544,248323.39
1545,395728.66
1546,557405.0
1547,329288.5
1548,234061.56
1549,449715.9
1550,470834.53
1551,698026.5
1552,403893.84
1553,257497.38
1554,666211.2
1555,845885.2
1556,433735.03
1557,184059.64
1558,332264.44
1559,562265.3
1560,640473.0
1561,835517.8
1562,341125.16
1563,228723.45
1564,354204.03
1565,514278.1
1566,220474.73
1567,653371.94
1568,320946.72
1569,444178.75
1570,896042.44
1571,332076.1
1572,278711.0
1573,245900.33
1574,555869.3
1575,465946.9
1576,451663.34
1577,256517.61
1578,269427.4
1579,266619.0
1580,286572.97
1581,278943.5
1582,644657.44
1583,364044.4
1584,321250.0
1585,457909.12
1586,219508.5
1587,286400.3
1588,349462.62
1589,711567.06
1590,644251.7
1591,401401.03
1592,546186.0
1593,647792.94
1594,655272.6
1595,315024.97
1596,801308.0
1597,361369.25
1598,379996.66
1599,465027.9
1600,180383.0
1601,334759.97
1602,225617.61
1603,419476.66
1604,633675.06
1605,616790.25
1606,193073.75
1607,1314823.9
1608,1367470.1
1609,240818.58
1610,1744462.1
1611,431925.9
1612,274565.72
1613,829191.94
1614,513819.12
1615,407040.5
1616,422376.1
1617,522971.25
1618,557878.3
1619,525192.2
1620,891476.5
1621,338647.4
1622,336288.88
1623,735572.0
1624,442539.6
1625,260335.08
1626,387664.38
1627,229627.05
1628,470273.4
1629,367166.38
1630,413460.88
1631,823516.44
1632,510058.47
1633,241392.86
1634,568457.0
1635,336329.53
1636,458222.53
1637,313869.34
1638,390638.16
1639,537576.56
1640,939170.44
1641,391651.5
1642,620935.25
1643,906734.06
1644,368977.84
1645,514822.4
1646,552050.7
1647,684849.94
1648,575054.4
1649,275547.28
1650,1726582.6
1651,704477.3
1652,268258.22
1653,914091.56
1654,480656.5
1655,785293.44
1656,475116.97
1657,754953.44
1658,546747.2
1659,305367.9
1660,355100.03
1661,774332.44
1662,330755.0
1663,632215.8
1664,287700.72
1665,318209.5
1666,404547.97
1667,227475.25
1668,690570.06
1669,438198.72
1670,591167.75
1671,1097887.9
1672,326486.75
1673,525538.0
1674,699581.7
1675,673754.0
1676,675470.06
1677,850590.56
1678,338324.12
1679,328787.1
1680,380706.25
1681,325142.3
1682,688583.06
1683,346535.28
1684,292926.78
1685,344275.97
1686,360192.9
1687,313257.5
1688,231904.89
1689,437630.25
1690,585114.5
1691,331551.84
1692,316043.97
1693,226898.5
1694,443649.78
1695,830978.0
1696,221847.25
1697,928542.94
1698,304747.84
1699,815167.0
1700,244100.69
1701,711090.56
1702,302763.34
1703,271283.53
1704,435956.9
1705,580888.44
1706,843390.7
1707,954403.75
1708,393418.6
1709,263958.28
1710,490526.0
1711,266344.03
1712,296113.03
1713,451176.34
1714,324806.72
1715,400340.1
1716,852286.0
1717,271375.47
1718,502179.28
1719,246117.3
1720,506854.1
1721,587432.75
1722,2119303.2
1723,407351.97
1724,1600667.4
1725,477898.53
1726,402515.6
1727,1048631.9
1728,705529.3
1729,409686.88
1730,269404.4
1731,291191.03
1732,465062.47
1733,254778.33
1734,624178.25
1735,402733.75
1736,197280.14
1737,471026.0
1738,739657.94
1739,186413.48
1740,278313.12
1741,1643743.4
1742,366131.66
1743,812396.8
1744,757464.56
1745,424393.97
1746,281506.1
1747,618320.06
1748,281734.16
1749,749292.5
1750,275288.88
1751,453002.25
1752,341787.6
1753,561067.2
1754,209479.27
1755,523078.03
1756,414068.84
1757,411884.25
1758,437550.0
1759,182357.2
1760,261677.73
1761,587673.5
1762,588621.2
1763,463102.0
1764,369409.38
1765,240866.06
1766,374340.4
1767,198339.02
1768,263456.38
1769,625223.94
1770,303001.6
1771,928691.2
1772,870694.2
1773,252139.55
1774,423643.9
1775,311344.4
1776,468183.9
1777,420445.88
1778,281767.97
1779,361507.9
1780,570449.8
1781,250520.08
1782,242217.7
1783,790243.5
1784,601189.56
1785,401307.75
1786,496615.4
1787,267305.84
1788,421103.6
1789,491111.47
1790,243401.45
1791,339242.6
1792,251565.92
1793,487883.0
1794,364151.88
1795,666356.2
1796,945537.0
1797,390807.53
1798,538521.56
1799,763745.2
1800,830466.44
1801,685812.56
1802,290230.75
1803,413715.6
1804,597829.94
1805,328959.28
1806,502135.34
1807,347994.25
1808,487322.03
1809,457153.22
1810,600574.3
1811,497796.5
1812,252494.58
1813,489573.75
1814,801044.0
1815,538223.94
1816,363350.5
1817,302000.47
1818,401491.22
1819,738103.75
1820,260409.14
1821,613248.1
1822,184617.17
1823,237368.23
1824,504298.25
1825,2166806.0
1826,186409.05
1827,357251.34
1828,398704.25
1829,479681.25
1830,296519.47
1831,240441.89
1832,577938.5
1833,1914845.1
1834,784164.06
1835,425784.12
1836,576806.7
1837,1294484.5
1838,437920.66
1839,191069.45
1840,422868.16
1841,1147154.9
1842,321135.1
1843,668547.94
1844,508966.16
1845,438205.75
1846,789624.44
1847,877700.2
1848,642384.1
1849,442428.5
1850,275698.6
1851,431230.75
1852,440991.0
1853,657935.2
1854,271694.66
1855,275210.0
1856,262667.06
1857,353168.72
